Population,Distance,AgricA,Asphalt,Churches,Schools,Tractors,MAge,Water,Cows
1241,39,6599.0852,16,7.4794046,30.885118,19.173067,32.632643,63.580086,133
489,37,4052.2399,14,9.7074976,24.816843,17.516749,29.025886,52.187251,51
1184,35,8416.8307,18,10.124641,36.038051,21.538166,27.129004,56.280366,124
887,36,3602.8019,21,8.4008316,29.552894,17.601225,32.156915,54.664001,64
1972,32,6395.8794,17,7.3263082,25.35144,20.818792,31.246238,57.454786,190
1378,35,5174.8581,10,9.0277499,28.79001,19.211142,32.570022,57.931541,84
1660,33,8278.1518,14,5.7034031,27.422454,21.833268,33.074181,57.038086,229
1812,33,6053.3184,16,9.8956678,24.855745,20.276444,31.056551,58.662739,142
761,36,3956.364,17,6.1527443,35.706799,17.948405,31.243769,53.137057,66
1483,36,7012.8521,18,7.5010954,34.473321,20.390495,29.51483,60.255518,149
1324,37,6149.1504,21,7.4631686,35.063344,19.330256,32.865038,61.441204,123
1971,36,5423.5804,16,9.5283224,22.329554,18.984117,30.775445,64.949702,156
3188,34,4862.3641,23,10.783482,24.070103,19.118522,31.593187,68.695699,291
1661,34,7101.8396,17,9.6796812,30.646871,20.894634,30.415176,58.471756,177
1339,39,7271.8953,22,7.468406,25.439408,19.665441,30.375175,64.645907,136
1432,36,8392.2905,15,7.1267356,28.917875,21.247824,29.373824,60.49275,201
995,36,3328.699,16,7.9599928,31.025797,17.132515,30.846384,56.818848,57
451,35,7561.3592,7,6.8989371,28.746076,20.925627,31.169609,47.980046,79
1788,41,6590.152,13,8.5451172,30.993642,18.512666,32.309138,71.075319,165
1099,33,5863.375,8,6.0163288,35.389003,20.23082,28.665293,52.07254,50
1711,39,5052.1348,14,8.1168371,29.405123,17.945532,34.402063,66.808351,96
1448,40,7150.5641,22,8.3654245,34.840956,19.343584,33.356034,66.744896,139
1074,32,5786.9265,11,6.0948648,44.369071,20.341218,33.45406,50.543198,96
1596,36,7381.2635,6,9.2066796,26.0368,20.521907,33.414343,62.025869,192
1997,33,7917.4427,19,8.6569356,28.242579,21.521155,27.317543,60.193658,240
1525,35,3638.3405,21,7.3298276,30.886115,17.771556,29.41433,59.753309,85
1510,32,9840.3684,15,7.3513602,30.396947,22.945297,33.747625,53.878462,209
773,37,6303.237,15,9.3276902,25.712653,19.53912,31.822863,55.527643,89
2562,38,6769.9109,19,8.0378696,27.678438,19.587646,32.221375,71.37912,294
2453,32,6671.5368,18,11.248698,16.450969,20.882054,27.707076,61.620457,312
220,34,3892.2002,4,6.8466978,45.511392,18.296385,31.264221,41.364228,9
335,36,5815.6322,11,8.2803105,23.842946,19.325439,32.866823,47.953762,67
1711,34,6920.6818,17,6.9963087,30.291609,20.790231,33.937968,58.689965,181
851,33,7164.3112,10,9.4631184,33.815044,21.172938,32.353111,49.232554,73
661,34,4435.6316,9,8.1306317,32.227188,18.931621,29.128839,48.517836,30
4122,38,9029.3208,27,13.035914,16.489076,21.245173,28.074733,79.210501,668
827,38,4345.7423,13,7.5472239,34.185882,17.465992,30.547607,58.164823,51
665,37,5775.1839,10,9.4740449,28.05022,19.042406,30.683793,54.63205,59
1643,34,5674.1646,18,9.7845957,22.793932,19.926456,29.923918,57.905582,142
926,36,7259.1179,12,9.2960343,27.825536,20.425198,32.810156,56.144334,112
703,33,6931.0468,13,7.1779252,34.891873,20.966719,27.977611,47.890785,57
578,34,7749.6462,15,9.1837011,31.204616,21.268695,31.075832,48.230553,75
1008,35,7258.9614,16,7.5993091,37.527913,20.658602,30.888794,55.382432,100
1822,30,7342.4617,15,7.2096388,36.508721,21.694594,28.902854,54.103569,165
544,31,4545.9686,12,6.301283,51.435903,19.672593,31.490868,42.138251,39
1345,33,7272.9358,16,9.0373925,28.240419,21.191415,28.810691,54.483709,125
2251,16,39128.567,22,9.179032,19.782478,18.318346,27.543253,66.2346,693
1399,35,8191.671,19,7.5259637,37.637123,21.453357,31.588192,57.682309,162
1165,30,4670.3935,15,7.543473,26.045682,19.887991,31.233179,48.36581,84
2245,36,5849.9736,18,9.4903141,25.983655,19.402781,31.165406,66.336619,194
1930,39,5771.0459,16,12.10956,18.842907,18.309685,28.652163,69.679512,166
4497,33,4203.5176,25,8.3102832,18.052242,18.861741,33.249696,73.194463,526
653,36,1931.4094,13,9.3520723,30.786898,15.862959,31.185438,52.113382,49
1528,33,6092.0159,12,7.5188081,28.049011,20.421542,29.137609,55.626639,123
2060,37,6669.8885,14,8.8178255,26.663474,19.812561,32.036818,66.501,227
1017,36,4920.8467,9,8.5996492,32.582216,18.6757,30.684239,56.58227,64
1830,34,5215.6887,17,9.6846747,20.211703,19.558845,32.098738,59.388077,161
2950,34,7248.0585,22,8.1448061,18.339573,21.034418,28.172431,66.406716,418
2071,36,9308.2773,25,9.4716431,28.332866,21.816585,29.017274,65.302811,295
2148,34,7194.5195,13,9.1035648,29.533628,20.828009,29.166147,62.874736,260
1248,34,8730.1015,8,8.7370376,31.943605,22.004021,30.516793,54.594657,174
